file,Time,AUC-PR,AUC-ROC,VUS-PR,VUS-ROC,Standard-F1,PA-F1,Event-based-F1,R-based-F1,Affiliation-F
010_RAMspike_10_Hardware_tr_1200_1st_1210.csv,0.2901296615600586,0.9464780917661858,0.9582682986938307,0.9474613099472243,0.9765520526505396,0.9717514124293786,1.0,0.9999999999999996,0.9487291017024952,0.9998251373809499
011_RAMsleep_11_Hardware_tr_1200_1st_1324.csv,0.2808048725128174,0.017280820528778794,0.4474541964753097,0.021979058582379682,0.462200852167012,0.049140049140049144,0.04914004914004914,0.048715083798882626,0.032726897915752305,0.6773585423318765
012_RAMmedium_12_Hardware_tr_1200_1st_1237.csv,0.5290672779083252,0.004436076634928968,0.13729399507482476,0.00860934264765655,0.2993600013799829,0.016260162601626018,0.016260162601626018,0.015860105734038208,0.01099697982519243,0.6629537954561806
013_RAMmixed_13_Hardware_tr_2000_1st_2083.csv,1.8207886219024658,0.31905373041465174,0.5636312311670264,0.09410390603664384,0.5556291015499187,0.46640316205533594,0.47843137254901963,0.3199999999999997,0.2854810178255545,0.3199597950279407
