Data,Label
51.74,0
51.74,0
51.74,0
51.74,0
518.93,0
518.93,0
51.74,0
51.74,0
51.74,0
51.74,0
395.0,0
51.78,0
51.78,0
51.78,0
51.78,0
669.79,0
824.27,0
824.27,0
824.27,0
51.8,0
51.8,0
51.8,0
51.8,0
395.02,0
51.8,0
51.8,0
51.8,0
51.8,0
814.72,0
1005.46,0
890.45,0
1005.46,0
1005.42,0
1005.42,0
51.77,0
51.77,0
51.77,0
51.77,0
518.95,0
518.95,0
51.77,0
51.77,0
51.77,0
51.77,0
669.74,0
824.23,0
824.23,0
824.23,0
51.77,0
51.77,0
51.77,0
51.77,0
394.98,0
51.77,0
51.77,0
51.77,0
51.77,0
518.95,0
518.95,0
51.77,0
51.77,0
51.77,0
51.77,0
518.95,0
518.95,0
51.68,0
51.68,0
51.68,0
51.68,0
425.41,0
518.87,0
51.8,0
51.8,0
51.8,0
51.8,0
669.77,0
824.26,0
824.26,0
824.26,0
51.79,0
51.79,0
51.79,0
51.79,0
326.34,0
51.79,0
51.79,0
51.79,0
51.79,0
669.76,0
824.26,0
824.26,0
824.26,0
51.79,0
51.79,0
51.79,0
51.79,0
425.52,0
518.98,0
51.68,0
51.68,0
51.68,0
51.68,0
669.66,0
824.15,0
824.26,0
824.26,0
51.79,0
51.79,0
51.79,0
51.79,0
425.52,0
518.98,0
51.79,0
51.79,0
51.79,0
51.79,0
395.01,0
51.79,0
51.79,0
51.79,0
51.79,0
425.52,0
518.98,0
51.79,0
51.79,0
51.79,0
51.79,0
395.01,0
51.79,0
51.79,0
51.79,0
51.79,0
395.01,0
51.79,0
51.79,0
51.79,0
51.79,0
425.52,0
518.98,0
51.79,0
51.79,0
51.79,0
51.79,0
814.71,0
1005.45,0
1005.45,0
1005.45,0
1005.45,0
1005.45,0
51.79,0
51.79,0
51.79,0
51.79,0
814.71,0
1005.45,0
1005.45,0
1005.45,0
1005.45,0
51.79,0
51.79,0
51.79,0
51.79,0
669.76,0
824.25,0
