timestamp,state,event_type,event_details,ram_usage_mb
2025-06-03 19:17:36,working_normal,SAMPLED_STATE,,672.44
2025-06-03 19:17:37,working_normal,SAMPLED_STATE,,826.93
2025-06-03 19:17:38,working_normal,SAMPLED_STATE,,826.93
2025-06-03 19:17:39,working_normal,SAMPLED_STATE,,826.93
2025-06-03 19:17:40,working_normal,WORKLOAD_END,"type:normal,size:4500,duration:4.46s",
2025-06-03 19:17:40,idle,SAMPLED_STATE,,54.46
2025-06-03 19:17:41,idle,SAMPLED_STATE,,54.46
2025-06-03 19:17:42,idle,SAMPLED_STATE,,54.46
2025-06-03 19:17:43,idle,SAMPLED_STATE,,54.46
2025-06-03 19:17:44,working_normal,WORKLOAD_START,"type:normal,size:3500",
2025-06-03 19:17:44,working_normal,SAMPLED_STATE,,428.19
2025-06-03 19:17:45,working_normal,SAMPLED_STATE,,521.65
2025-06-03 19:17:46,working_normal,WORKLOAD_END,"type:normal,size:3500,duration:2.08s",
2025-06-03 19:17:46,idle,SAMPLED_STATE,,54.46
2025-06-03 19:17:47,idle,SAMPLED_STATE,,54.46
2025-06-03 19:17:48,idle,SAMPLED_STATE,,54.46
2025-06-03 19:17:49,idle,SAMPLED_STATE,,54.46
2025-06-03 19:17:50,working_normal,WORKLOAD_START,"type:normal,size:3500",
2025-06-03 19:17:50,working_normal,SAMPLED_STATE,,428.19
2025-06-03 19:17:52,working_normal,SAMPLED_STATE,,521.65
2025-06-03 19:17:52,working_normal,WORKLOAD_END,"type:normal,size:3500,duration:2.22s",
2025-06-03 19:17:53,idle,SAMPLED_STATE,,54.46
2025-06-03 19:17:54,idle,SAMPLED_STATE,,54.46
2025-06-03 19:17:55,idle,SAMPLED_STATE,,54.46
2025-06-03 19:17:56,idle,SAMPLED_STATE,,54.46
2025-06-03 19:17:56,working_normal,WORKLOAD_START,"type:normal,size:4500",
2025-06-03 19:17:57,working_normal,SAMPLED_STATE,,672.44
2025-06-03 19:17:58,working_normal,SAMPLED_STATE,,826.93
2025-06-03 19:17:59,working_normal,SAMPLED_STATE,,826.93
2025-06-03 19:18:00,working_normal,SAMPLED_STATE,,826.92
2025-06-03 19:18:01,working_normal,SAMPLED_STATE,,826.92
2025-06-03 19:18:01,working_normal,WORKLOAD_END,"type:normal,size:4500,duration:4.62s",
2025-06-03 19:18:02,idle,SAMPLED_STATE,,54.45
2025-06-03 19:18:03,idle,SAMPLED_STATE,,54.45
2025-06-03 19:18:04,idle,SAMPLED_STATE,,54.45
