Data,Label
826.89,0
54.42,0
54.42,0
54.42,0
54.42,0
672.4,0
826.89,0
826.88,0
826.88,0
54.41,0
54.41,0
54.41,0
54.41,0
428.13,0
521.59,0
54.41,0
54.41,0
54.41,0
54.41,0
672.38,0
826.88,0
826.88,0
826.88,0
54.41,0
54.41,0
54.41,0
54.41,0
328.97,0
397.64,0
54.42,0
54.42,0
54.42,0
54.42,0
817.34,0
1008.07,0
1008.07,0
1008.07,0
1008.07,0
977.06,0
54.42,0
54.42,0
54.42,0
328.97,0
397.64,0
54.42,0
54.42,0
54.42,0
54.42,0
817.34,0
1008.07,0
1008.07,0
1008.07,0
1008.07,0
1008.07,0
54.42,0
54.42,0
54.42,0
54.42,0
672.39,0
826.89,0
826.89,0
826.89,0
54.42,0
54.42,0
54.42,0
54.42,0
397.64,0
397.64,0
54.42,0
54.42,0
54.42,0
54.42,0
