timestamp,state,event_type,event_details,cpu_percent
2025-05-27 05:31:56,idle,SCRIPT_START,,
2025-05-27 05:31:56,working_normal,WORKLOAD_START,"type:normal,size:2800",
2025-05-27 05:31:57,working_normal,SAMPLED_STATE,,95.0
2025-05-27 05:31:58,working_normal,SAMPLED_STATE,,98.8
2025-05-27 05:31:58,working_normal,WORKLOAD_END,"type:normal,size:2800,duration:1.94s",
2025-05-27 05:31:59,idle,SAMPLED_STATE,,87.7
2025-05-27 05:32:00,idle,SAMPLED_STATE,,16.8
2025-05-27 05:32:01,idle,SAMPLED_STATE,,2.3
2025-05-27 05:32:02,idle,SAMPLED_STATE,,2.3
2025-05-27 05:32:02,working_normal,WORKLOAD_START,"type:normal,size:2800",
2025-05-27 05:32:03,working_normal,SAMPLED_STATE,,40.7
2025-05-27 05:32:03,working_normal,WORKLOAD_END,"type:normal,size:2800,duration:1.30s",
2025-05-27 05:32:04,idle,SAMPLED_STATE,,95.8
2025-05-27 05:32:05,idle,SAMPLED_STATE,,6.5
2025-05-27 05:32:06,idle,SAMPLED_STATE,,3.3
2025-05-27 05:32:07,idle,SAMPLED_STATE,,2.5
2025-05-27 05:32:07,working_normal,WORKLOAD_START,"type:normal,size:3000",
2025-05-27 05:32:08,working_normal,SAMPLED_STATE,,28.8
2025-05-27 05:32:09,working_normal,SAMPLED_STATE,,99.8
2025-05-27 05:32:09,working_normal,WORKLOAD_END,"type:normal,size:3000,duration:1.55s",
2025-05-27 05:32:10,idle,SAMPLED_STATE,,32.6
2025-05-27 05:32:11,idle,SAMPLED_STATE,,5.4
2025-05-27 05:32:12,idle,SAMPLED_STATE,,2.0
2025-05-27 05:32:13,idle,SAMPLED_STATE,,3.9
2025-05-27 05:32:13,working_normal,WORKLOAD_START,"type:normal,size:2800",
2025-05-27 05:32:14,working_normal,SAMPLED_STATE,,78.8
2025-05-27 05:32:14,working_normal,WORKLOAD_END,"type:normal,size:2800,duration:1.38s",
2025-05-27 05:32:15,idle,SAMPLED_STATE,,64.1
2025-05-27 05:32:16,idle,SAMPLED_STATE,,8.0
2025-05-27 05:32:17,idle,SAMPLED_STATE,,2.3
2025-05-27 05:32:18,idle,SAMPLED_STATE,,3.9
2025-05-27 05:32:18,working_normal,WORKLOAD_START,"type:normal,size:3000",
2025-05-27 05:32:19,working_normal,SAMPLED_STATE,,53.3
2025-05-27 05:32:20,working_normal,WORKLOAD_END,"type:normal,size:3000,duration:1.46s",
2025-05-27 05:32:20,idle,SAMPLED_STATE,,96.4
2025-05-27 05:32:21,idle,SAMPLED_STATE,,6.6
2025-05-27 05:32:22,idle,SAMPLED_STATE,,3.6
2025-05-27 05:32:23,idle,SAMPLED_STATE,,3.1
