timestamp,state,event_type,event_details,cpu_percent
2025-05-28 08:55:12,working_normal,WORKLOAD_START,"type:normal,size:3400",
2025-05-28 08:55:12,working_normal,SAMPLED_STATE,,26.8
2025-05-28 08:55:13,working_normal,SAMPLED_STATE,,99.8
2025-05-28 08:55:14,working_normal,WORKLOAD_END,"type:normal,size:3400,duration:2.06s",
2025-05-28 08:55:14,idle,SAMPLED_STATE,,80.2
2025-05-28 08:55:15,idle,SAMPLED_STATE,,5.3
2025-05-28 08:55:16,idle,SAMPLED_STATE,,2.8
2025-05-28 08:55:17,idle,SAMPLED_STATE,,1.8
2025-05-28 08:55:18,working_normal,WORKLOAD_START,"type:normal,size:3200",
2025-05-28 08:55:18,working_normal,SAMPLED_STATE,,34.5
2025-05-28 08:55:19,working_normal,SAMPLED_STATE,,100.0
2025-05-28 08:55:20,working_normal,WORKLOAD_END,"type:normal,size:3200,duration:1.74s",
2025-05-28 08:55:20,idle,SAMPLED_STATE,,44.2
2025-05-28 08:55:21,idle,SAMPLED_STATE,,4.7
2025-05-28 08:55:22,idle,SAMPLED_STATE,,2.8
2025-05-28 08:55:23,idle,SAMPLED_STATE,,2.3
2025-05-28 08:55:24,working_normal,WORKLOAD_START,"type:normal,size:3400",
2025-05-28 08:55:24,working_normal,SAMPLED_STATE,,67.4
2025-05-28 08:55:25,working_normal,SAMPLED_STATE,,100.0
2025-05-28 08:55:26,working_normal,WORKLOAD_END,"type:normal,size:3400,duration:1.99s",
2025-05-28 08:55:26,idle,SAMPLED_STATE,,39.1
2025-05-28 08:55:27,idle,SAMPLED_STATE,,4.4
2025-05-28 08:55:28,idle,SAMPLED_STATE,,2.5
2025-05-28 08:55:29,idle,SAMPLED_STATE,,2.6
2025-05-28 08:55:30,working_normal,WORKLOAD_START,"type:normal,size:3400",
2025-05-28 08:55:30,working_normal,SAMPLED_STATE,,71.5
2025-05-28 08:55:31,working_normal,SAMPLED_STATE,,100.0
2025-05-28 08:55:32,working_normal,WORKLOAD_END,"type:normal,size:3400,duration:1.95s",
2025-05-28 08:55:32,idle,SAMPLED_STATE,,31.4
2025-05-28 08:55:33,idle,SAMPLED_STATE,,3.4
2025-05-28 08:55:34,idle,SAMPLED_STATE,,3.1
2025-05-28 08:55:35,idle,SAMPLED_STATE,,2.5
2025-05-28 08:55:36,working_normal,WORKLOAD_START,"type:normal,size:3000",
2025-05-28 08:55:36,working_normal,SAMPLED_STATE,,80.4
2025-05-28 08:55:37,working_normal,WORKLOAD_END,"type:normal,size:3000,duration:1.50s",
2025-05-28 08:55:37,idle,SAMPLED_STATE,,73.8
2025-05-28 08:55:38,idle,SAMPLED_STATE,,6.4
2025-05-28 08:55:39,idle,SAMPLED_STATE,,3.3
2025-05-28 08:55:40,idle,SAMPLED_STATE,,2.3
2025-05-28 08:55:41,working_normal,WORKLOAD_START,"type:normal,size:3000",
2025-05-28 08:55:41,working_normal,SAMPLED_STATE,,34.4
2025-05-28 08:55:42,working_normal,SAMPLED_STATE,,100.0
2025-05-28 08:55:43,working_normal,WORKLOAD_END,"type:normal,size:3000,duration:1.43s",
2025-05-28 08:55:43,idle,SAMPLED_STATE,,18.8
2025-05-28 08:55:44,idle,SAMPLED_STATE,,4.7
2025-05-28 08:55:45,idle,SAMPLED_STATE,,2.5
2025-05-28 08:55:46,idle,SAMPLED_STATE,,8.7
2025-05-28 08:55:47,working_normal,WORKLOAD_START,"type:normal,size:3000",
2025-05-28 08:55:47,working_normal,SAMPLED_STATE,,92.5
2025-05-28 08:55:48,working_normal,WORKLOAD_END,"type:normal,size:3000,duration:1.46s",
2025-05-28 08:55:48,idle,SAMPLED_STATE,,58.5
2025-05-28 08:55:50,idle,SAMPLED_STATE,,8.2
2025-05-28 08:55:51,idle,SAMPLED_STATE,,2.3
2025-05-28 08:55:52,idle,SAMPLED_STATE,,2.3
2025-05-28 08:55:52,working_normal,WORKLOAD_START,"type:normal,size:3000",
2025-05-28 08:55:53,working_normal,SAMPLED_STATE,,50.0
2025-05-28 08:55:53,working_normal,WORKLOAD_END,"type:normal,size:3000,duration:1.40s",
2025-05-28 08:55:54,idle,SAMPLED_STATE,,94.5
2025-05-28 08:55:55,idle,SAMPLED_STATE,,7.4
2025-05-28 08:55:56,idle,SAMPLED_STATE,,2.8
2025-05-28 08:55:57,idle,SAMPLED_STATE,,1.8
2025-05-28 08:55:57,working_normal,WORKLOAD_START,"type:normal,size:2800",
2025-05-28 08:55:58,working_normal,SAMPLED_STATE,,28.6
2025-05-28 08:55:59,working_normal,WORKLOAD_END,"type:normal,size:2800,duration:1.21s",
2025-05-28 08:55:59,idle,SAMPLED_STATE,,93.2
2025-05-28 08:56:00,idle,SAMPLED_STATE,,6.6
2025-05-28 08:56:01,idle,SAMPLED_STATE,,2.3
2025-05-28 08:56:02,idle,SAMPLED_STATE,,2.3
2025-05-28 08:56:03,working_normal,WORKLOAD_START,"type:normal,size:3400",
2025-05-28 08:56:03,working_normal,SAMPLED_STATE,,28.1
2025-05-28 08:56:04,working_normal,SAMPLED_STATE,,100.0
2025-05-28 08:56:05,working_normal,WORKLOAD_END,"type:normal,size:3400,duration:2.02s",
2025-05-28 08:56:05,idle,SAMPLED_STATE,,73.1
2025-05-28 08:56:06,idle,SAMPLED_STATE,,6.1
2025-05-28 08:56:07,idle,SAMPLED_STATE,,2.0
2025-05-28 08:56:08,idle,SAMPLED_STATE,,2.5
2025-05-28 08:56:09,working_normal,WORKLOAD_START,"type:normal,size:3200",
2025-05-28 08:56:09,working_normal,SAMPLED_STATE,,36.6
2025-05-28 08:56:10,working_normal,SAMPLED_STATE,,100.0
2025-05-28 08:56:10,working_normal,WORKLOAD_END,"type:normal,size:3200,duration:1.78s",
2025-05-28 08:56:11,idle,SAMPLED_STATE,,50.9
2025-05-28 08:56:12,idle,SAMPLED_STATE,,4.2
2025-05-28 08:56:13,idle,SAMPLED_STATE,,2.3
2025-05-28 08:56:14,idle,SAMPLED_STATE,,3.1
2025-05-28 08:56:14,working_normal,WORKLOAD_START,"type:normal,size:3400",
2025-05-28 08:56:15,working_normal,SAMPLED_STATE,,57.8
2025-05-28 08:56:16,working_normal,SAMPLED_STATE,,100.0
2025-05-28 08:56:16,working_normal,WORKLOAD_END,"type:normal,size:3400,duration:2.07s",
2025-05-28 08:56:17,idle,SAMPLED_STATE,,56.5
2025-05-28 08:56:18,idle,SAMPLED_STATE,,3.9
2025-05-28 08:56:19,idle,SAMPLED_STATE,,3.3
2025-05-28 08:56:20,idle,SAMPLED_STATE,,2.3
2025-05-28 08:56:20,working_normal,WORKLOAD_START,"type:normal,size:3400",
2025-05-28 08:56:21,working_normal,SAMPLED_STATE,,55.3
2025-05-28 08:56:22,working_normal,SAMPLED_STATE,,100.0
2025-05-28 08:56:22,working_normal,WORKLOAD_END,"type:normal,size:3400,duration:2.00s",
2025-05-28 08:56:23,idle,SAMPLED_STATE,,51.4
2025-05-28 08:56:24,idle,SAMPLED_STATE,,5.8
2025-05-28 08:56:25,idle,SAMPLED_STATE,,2.3
2025-05-28 08:56:26,idle,SAMPLED_STATE,,1.8
2025-05-28 08:56:26,working_normal,WORKLOAD_START,"type:normal,size:3200",
2025-05-28 08:56:27,working_normal,SAMPLED_STATE,,58.5
2025-05-28 08:56:28,working_normal,SAMPLED_STATE,,100.0
2025-05-28 08:56:28,working_normal,WORKLOAD_END,"type:normal,size:3200,duration:1.73s",
2025-05-28 08:56:29,idle,SAMPLED_STATE,,24.2
2025-05-28 08:56:30,idle,SAMPLED_STATE,,10.9
2025-05-28 08:56:31,idle,SAMPLED_STATE,,2.0
2025-05-28 08:56:32,idle,SAMPLED_STATE,,2.3
2025-05-28 08:56:32,working_normal,WORKLOAD_START,"type:normal,size:2800",
2025-05-28 08:56:33,working_normal,SAMPLED_STATE,,89.0
2025-05-28 08:56:33,working_normal,WORKLOAD_END,"type:normal,size:2800,duration:1.25s",
2025-05-28 08:56:34,idle,SAMPLED_STATE,,45.5
2025-05-28 08:56:35,idle,SAMPLED_STATE,,4.2
2025-05-28 08:56:36,idle,SAMPLED_STATE,,1.8
2025-05-28 08:56:37,idle,SAMPLED_STATE,,2.0
2025-05-28 08:56:37,working_normal,WORKLOAD_START,"type:normal,size:3000",
2025-05-28 08:56:38,working_normal,SAMPLED_STATE,,66.8
2025-05-28 08:56:39,working_normal,WORKLOAD_END,"type:normal,size:3000,duration:1.50s",
2025-05-28 08:56:39,idle,SAMPLED_STATE,,87.9
2025-05-28 08:56:40,idle,SAMPLED_STATE,,5.8
2025-05-28 08:56:41,idle,SAMPLED_STATE,,2.6
2025-05-28 08:56:42,idle,SAMPLED_STATE,,2.0
2025-05-28 08:56:43,working_normal,WORKLOAD_START,"type:normal,size:3200",
2025-05-28 08:56:43,working_normal,SAMPLED_STATE,,26.3
2025-05-28 08:56:44,working_normal,SAMPLED_STATE,,100.0
2025-05-28 08:56:45,working_normal,WORKLOAD_END,"type:normal,size:3200,duration:1.68s",
2025-05-28 08:56:45,idle,SAMPLED_STATE,,47.2
2025-05-28 08:56:46,idle,SAMPLED_STATE,,3.7
2025-05-28 08:56:47,idle,SAMPLED_STATE,,2.3
2025-05-28 08:56:48,idle,SAMPLED_STATE,,2.0
2025-05-28 08:56:49,working_normal,WORKLOAD_START,"type:normal,size:2800",
2025-05-28 08:56:49,working_normal,SAMPLED_STATE,,66.4
2025-05-28 08:56:50,working_normal,WORKLOAD_END,"type:normal,size:2800,duration:1.20s",
2025-05-28 08:56:50,idle,SAMPLED_STATE,,61.7
2025-05-28 08:56:51,idle,SAMPLED_STATE,,5.8
2025-05-28 08:56:52,idle,SAMPLED_STATE,,2.3
2025-05-28 08:56:53,idle,SAMPLED_STATE,,2.3
2025-05-28 08:56:54,working_normal,WORKLOAD_START,"type:normal,size:3000",
2025-05-28 08:56:54,working_normal,SAMPLED_STATE,,49.0
2025-05-28 08:56:55,working_normal,WORKLOAD_END,"type:normal,size:3000,duration:1.44s",
2025-05-28 08:56:55,idle,SAMPLED_STATE,,92.3
2025-05-28 08:56:56,idle,SAMPLED_STATE,,6.0
2025-05-28 08:56:57,idle,SAMPLED_STATE,,2.8
2025-05-28 08:56:58,idle,SAMPLED_STATE,,2.3
2025-05-28 08:56:59,working_normal,WORKLOAD_START,"type:normal,size:3000",
2025-05-28 08:57:00,working_normal,SAMPLED_STATE,,32.1
2025-05-28 08:57:01,working_normal,SAMPLED_STATE,,100.0
2025-05-28 08:57:01,working_normal,WORKLOAD_END,"type:normal,size:3000,duration:1.49s",
2025-05-28 08:57:02,idle,SAMPLED_STATE,,22.3
2025-05-28 08:57:03,idle,SAMPLED_STATE,,3.6
2025-05-28 08:57:04,idle,SAMPLED_STATE,,3.4
2025-05-28 08:57:05,idle,SAMPLED_STATE,,2.3
2025-05-28 08:57:05,working_normal,WORKLOAD_START,"type:normal,size:3000",
2025-05-28 08:57:06,working_normal,SAMPLED_STATE,,89.2
2025-05-28 08:57:06,working_normal,WORKLOAD_END,"type:normal,size:3000,duration:1.47s",
2025-05-28 08:57:07,idle,SAMPLED_STATE,,61.9
2025-05-28 08:57:08,idle,SAMPLED_STATE,,6.4
2025-05-28 08:57:09,idle,SAMPLED_STATE,,3.3
2025-05-28 08:57:10,idle,SAMPLED_STATE,,2.6
2025-05-28 08:57:10,working_normal,WORKLOAD_START,"type:normal,size:2800",
2025-05-28 08:57:11,working_normal,SAMPLED_STATE,,47.1
2025-05-28 08:57:11,working_normal,WORKLOAD_END,"type:normal,size:2800,duration:1.20s",
2025-05-28 08:57:12,idle,SAMPLED_STATE,,85.5
2025-05-28 08:57:13,idle,SAMPLED_STATE,,6.6
2025-05-28 08:57:14,idle,SAMPLED_STATE,,3.4
2025-05-28 08:57:15,idle,SAMPLED_STATE,,2.3
2025-05-28 08:57:15,working_normal,WORKLOAD_START,"type:normal,size:3000",
2025-05-28 08:57:16,working_normal,SAMPLED_STATE,,29.8
2025-05-28 08:57:17,working_normal,SAMPLED_STATE,,100.0
2025-05-28 08:57:17,working_normal,WORKLOAD_END,"type:normal,size:3000,duration:1.38s",
2025-05-28 08:57:18,idle,SAMPLED_STATE,,18.6
2025-05-28 08:57:19,idle,SAMPLED_STATE,,3.9
2025-05-28 08:57:20,idle,SAMPLED_STATE,,2.1
2025-05-28 08:57:21,idle,SAMPLED_STATE,,1.8
2025-05-28 08:57:21,working_normal,WORKLOAD_START,"type:normal,size:2800",
2025-05-28 08:57:22,working_normal,SAMPLED_STATE,,93.0
2025-05-28 08:57:22,working_normal,WORKLOAD_END,"type:normal,size:2800,duration:1.24s",
2025-05-28 08:57:23,idle,SAMPLED_STATE,,39.0
2025-05-28 08:57:24,idle,SAMPLED_STATE,,4.8
2025-05-28 08:57:25,idle,SAMPLED_STATE,,2.1
2025-05-28 08:57:26,idle,SAMPLED_STATE,,2.5
2025-05-28 08:57:26,working_normal,WORKLOAD_START,"type:normal,size:3000",
2025-05-28 08:57:27,working_normal,SAMPLED_STATE,,71.3
2025-05-28 08:57:28,working_normal,WORKLOAD_END,"type:normal,size:3000,duration:1.47s",
2025-05-28 08:57:28,idle,SAMPLED_STATE,,79.9
2025-05-28 08:57:29,idle,SAMPLED_STATE,,7.7
2025-05-28 08:57:30,idle,SAMPLED_STATE,,2.6
2025-05-28 08:57:31,idle,SAMPLED_STATE,,2.3
2025-05-28 08:57:32,working_normal,WORKLOAD_START,"type:normal,size:3200",
2025-05-28 08:57:32,working_normal,SAMPLED_STATE,,34.6
2025-05-28 08:57:33,working_normal,SAMPLED_STATE,,99.5
2025-05-28 08:57:33,working_normal,WORKLOAD_END,"type:normal,size:3200,duration:1.76s",
2025-05-28 08:57:34,idle,SAMPLED_STATE,,47.9
2025-05-28 08:57:35,idle,SAMPLED_STATE,,4.2
2025-05-28 08:57:36,idle,SAMPLED_STATE,,2.0
2025-05-28 08:57:37,idle,SAMPLED_STATE,,2.0
2025-05-28 08:57:37,working_normal,WORKLOAD_START,"type:normal,size:3400",
2025-05-28 08:57:38,working_normal,SAMPLED_STATE,,63.4
2025-05-28 08:57:39,working_normal,SAMPLED_STATE,,100.0
2025-05-28 08:57:39,working_normal,WORKLOAD_END,"type:normal,size:3400,duration:2.02s",
2025-05-28 08:57:40,idle,SAMPLED_STATE,,44.2
2025-05-28 08:57:41,idle,SAMPLED_STATE,,4.2
2025-05-28 08:57:42,idle,SAMPLED_STATE,,1.8
2025-05-28 08:57:43,idle,SAMPLED_STATE,,2.5
2025-05-28 08:57:43,working_normal,WORKLOAD_START,"type:normal,size:2800",
2025-05-28 08:57:44,working_normal,SAMPLED_STATE,,66.6
2025-05-28 08:57:45,working_normal,WORKLOAD_END,"type:normal,size:2800,duration:1.22s",
2025-05-28 08:57:45,idle,SAMPLED_STATE,,61.2
2025-05-28 08:57:46,idle,SAMPLED_STATE,,6.3
2025-05-28 08:57:47,idle,SAMPLED_STATE,,2.5
2025-05-28 08:57:48,idle,SAMPLED_STATE,,2.0
2025-05-28 08:57:49,working_normal,WORKLOAD_START,"type:normal,size:3000",
2025-05-28 08:57:49,working_normal,SAMPLED_STATE,,49.0
2025-05-28 08:57:50,working_normal,WORKLOAD_END,"type:normal,size:3000,duration:1.46s",
2025-05-28 08:57:50,idle,SAMPLED_STATE,,94.8
2025-05-28 08:57:51,idle,SAMPLED_STATE,,5.5
2025-05-28 08:57:52,idle,SAMPLED_STATE,,2.8
2025-05-28 08:57:53,idle,SAMPLED_STATE,,2.0
2025-05-28 08:57:54,working_normal,WORKLOAD_START,"type:normal,size:2800",
2025-05-28 08:57:54,working_normal,SAMPLED_STATE,,32.0
2025-05-28 08:57:55,working_normal,WORKLOAD_END,"type:normal,size:2800,duration:1.29s",
2025-05-28 08:57:55,idle,SAMPLED_STATE,,91.4
2025-05-28 08:57:56,idle,SAMPLED_STATE,,6.5
2025-05-28 08:57:57,idle,SAMPLED_STATE,,7.4
2025-05-28 08:57:58,idle,SAMPLED_STATE,,2.3
2025-05-28 08:57:59,working_normal,WORKLOAD_START,"type:normal,size:3000",
2025-05-28 08:58:00,working_normal,SAMPLED_STATE,,32.6
2025-05-28 08:58:01,working_normal,SAMPLED_STATE,,100.0
2025-05-28 08:58:01,working_normal,WORKLOAD_END,"type:normal,size:3000,duration:1.46s",
2025-05-28 08:58:02,idle,SAMPLED_STATE,,17.5
2025-05-28 08:58:03,idle,SAMPLED_STATE,,3.6
2025-05-28 08:58:04,idle,SAMPLED_STATE,,3.9
2025-05-28 08:58:05,idle,SAMPLED_STATE,,2.5
2025-05-28 08:58:05,working_normal,WORKLOAD_START,"type:normal,size:3400",
2025-05-28 08:58:06,working_normal,SAMPLED_STATE,,92.3
2025-05-28 08:58:07,working_normal,WORKLOAD_END,"type:normal,size:3400,duration:1.96s",
2025-05-28 08:58:07,idle,SAMPLED_STATE,,95.5
2025-05-28 08:58:08,idle,SAMPLED_STATE,,6.0
2025-05-28 08:58:09,idle,SAMPLED_STATE,,4.7
2025-05-28 08:58:10,idle,SAMPLED_STATE,,2.6
2025-05-28 08:58:11,working_normal,WORKLOAD_START,"type:normal,size:2800",
2025-05-28 08:58:11,working_normal,SAMPLED_STATE,,27.3
2025-05-28 08:58:12,working_normal,WORKLOAD_END,"type:normal,size:2800,duration:1.22s",
2025-05-28 08:58:12,idle,SAMPLED_STATE,,95.2
2025-05-28 08:58:13,idle,SAMPLED_STATE,,6.3
2025-05-28 08:58:14,idle,SAMPLED_STATE,,3.9
2025-05-28 08:58:15,idle,SAMPLED_STATE,,2.5
2025-05-28 08:58:16,working_normal,WORKLOAD_START,"type:normal,size:3000",
2025-05-28 08:58:16,working_normal,SAMPLED_STATE,,27.1
2025-05-28 08:58:17,working_normal,SAMPLED_STATE,,100.0
2025-05-28 08:58:17,working_normal,WORKLOAD_END,"type:normal,size:3000,duration:1.47s",
2025-05-28 08:58:18,idle,SAMPLED_STATE,,25.1
2025-05-28 08:58:19,idle,SAMPLED_STATE,,5.0
2025-05-28 08:58:20,idle,SAMPLED_STATE,,2.3
2025-05-28 08:58:21,idle,SAMPLED_STATE,,2.3
2025-05-28 08:58:21,working_normal,WORKLOAD_START,"type:normal,size:2800",
2025-05-28 08:58:22,working_normal,SAMPLED_STATE,,86.3
2025-05-28 08:58:23,working_normal,WORKLOAD_END,"type:normal,size:2800,duration:1.19s",
2025-05-28 08:58:23,idle,SAMPLED_STATE,,41.0
2025-05-28 08:58:24,idle,SAMPLED_STATE,,5.3
2025-05-28 08:58:25,idle,SAMPLED_STATE,,2.5
2025-05-28 08:58:26,idle,SAMPLED_STATE,,1.8
2025-05-28 08:58:27,working_normal,WORKLOAD_START,"type:normal,size:3400",
2025-05-28 08:58:27,working_normal,SAMPLED_STATE,,68.7
2025-05-28 08:58:28,working_normal,SAMPLED_STATE,,99.8
2025-05-28 08:58:29,working_normal,WORKLOAD_END,"type:normal,size:3400,duration:2.11s",
2025-05-28 08:58:29,idle,SAMPLED_STATE,,47.7
2025-05-28 08:58:30,idle,SAMPLED_STATE,,4.7
2025-05-28 08:58:31,idle,SAMPLED_STATE,,1.8
2025-05-28 08:58:32,idle,SAMPLED_STATE,,2.0
2025-05-28 08:58:33,working_normal,WORKLOAD_START,"type:normal,size:3000",
2025-05-28 08:58:33,working_normal,SAMPLED_STATE,,63.2
2025-05-28 08:58:34,working_normal,WORKLOAD_END,"type:normal,size:3000,duration:1.51s",
2025-05-28 08:58:34,idle,SAMPLED_STATE,,91.5
2025-05-28 08:58:35,idle,SAMPLED_STATE,,5.8
2025-05-28 08:58:36,idle,SAMPLED_STATE,,2.3
2025-05-28 08:58:37,idle,SAMPLED_STATE,,9.4
2025-05-28 08:58:38,working_normal,WORKLOAD_START,"type:normal,size:3400",
2025-05-28 08:58:39,working_normal,SAMPLED_STATE,,30.0
2025-05-28 08:58:40,working_normal,SAMPLED_STATE,,100.0
2025-05-28 08:58:40,working_normal,WORKLOAD_END,"type:normal,size:3400,duration:2.01s",
2025-05-28 08:58:41,idle,SAMPLED_STATE,,70.5
2025-05-28 08:58:42,idle,SAMPLED_STATE,,5.6
2025-05-28 08:58:43,idle,SAMPLED_STATE,,2.3
2025-05-28 08:58:44,idle,SAMPLED_STATE,,3.1
2025-05-28 08:58:44,working_normal,WORKLOAD_START,"type:normal,size:3200",
2025-05-28 08:58:45,working_normal,SAMPLED_STATE,,37.5
2025-05-28 08:58:46,working_normal,SAMPLED_STATE,,100.0
2025-05-28 08:58:46,working_normal,WORKLOAD_END,"type:normal,size:3200,duration:1.75s",
2025-05-28 08:58:47,idle,SAMPLED_STATE,,45.7
2025-05-28 08:58:48,idle,SAMPLED_STATE,,4.2
2025-05-28 08:58:49,idle,SAMPLED_STATE,,3.6
2025-05-28 08:58:50,idle,SAMPLED_STATE,,2.3
2025-05-28 08:58:50,working_normal,WORKLOAD_START,"type:normal,size:3000",
2025-05-28 08:58:51,working_normal,SAMPLED_STATE,,63.7
2025-05-28 08:58:52,working_normal,WORKLOAD_END,"type:normal,size:3000,duration:1.50s",
2025-05-28 08:58:52,idle,SAMPLED_STATE,,90.5
2025-05-28 08:58:53,idle,SAMPLED_STATE,,6.0
2025-05-28 08:58:54,idle,SAMPLED_STATE,,4.1
2025-05-28 08:58:55,idle,SAMPLED_STATE,,2.8
2025-05-28 08:58:56,working_normal,WORKLOAD_START,"type:normal,size:3400",
2025-05-28 08:58:56,working_normal,SAMPLED_STATE,,31.6
2025-05-28 08:58:57,working_normal,SAMPLED_STATE,,100.0
2025-05-28 08:58:57,working_normal,WORKLOAD_END,"type:normal,size:3400,duration:1.96s",
2025-05-28 08:58:58,idle,SAMPLED_STATE,,62.4
2025-05-28 08:58:59,idle,SAMPLED_STATE,,7.5
2025-05-28 08:59:00,idle,SAMPLED_STATE,,2.8
2025-05-28 08:59:01,idle,SAMPLED_STATE,,2.3
2025-05-28 08:59:01,working_normal,WORKLOAD_START,"type:normal,size:3400",
2025-05-28 08:59:02,working_normal,SAMPLED_STATE,,44.1
2025-05-28 08:59:03,working_normal,SAMPLED_STATE,,100.0
2025-05-28 08:59:03,working_normal,WORKLOAD_END,"type:normal,size:3400,duration:1.97s",
2025-05-28 08:59:04,idle,SAMPLED_STATE,,57.9
2025-05-28 08:59:05,idle,SAMPLED_STATE,,5.8
2025-05-28 08:59:06,idle,SAMPLED_STATE,,2.0
2025-05-28 08:59:07,idle,SAMPLED_STATE,,2.3
2025-05-28 08:59:07,working_normal,WORKLOAD_START,"type:normal,size:3000",
2025-05-28 08:59:08,working_normal,SAMPLED_STATE,,52.4
2025-05-28 08:59:09,working_normal,WORKLOAD_END,"type:normal,size:3000,duration:1.51s",
2025-05-28 08:59:09,idle,SAMPLED_STATE,,93.4
2025-05-28 08:59:10,idle,SAMPLED_STATE,,6.8
2025-05-28 08:59:11,idle,SAMPLED_STATE,,2.8
2025-05-28 08:59:12,idle,SAMPLED_STATE,,1.8
2025-05-28 08:59:13,working_normal,WORKLOAD_START,"type:normal,size:3200",
2025-05-28 08:59:13,working_normal,SAMPLED_STATE,,28.8
2025-05-28 08:59:14,working_normal,SAMPLED_STATE,,100.0
2025-05-28 08:59:15,working_normal,WORKLOAD_END,"type:normal,size:3200,duration:1.71s",
2025-05-28 08:59:15,idle,SAMPLED_STATE,,45.5
2025-05-28 08:59:16,idle,SAMPLED_STATE,,4.7
2025-05-28 08:59:17,idle,SAMPLED_STATE,,2.0
2025-05-28 08:59:18,idle,SAMPLED_STATE,,8.9
2025-05-28 08:59:19,working_normal,WORKLOAD_START,"type:normal,size:3000",
