timestamp,state,event_type,event_details,cpu_percent
2025-05-26 09:59:53,idle,SAMPLED_STATE,,3.9
2025-05-26 09:59:54,idle,SAMPLED_STATE,,2.6
2025-05-26 09:59:54,working_normal,WORKLOAD_START,"type:normal,size:2800",
2025-05-26 09:59:55,working_normal,SAMPLED_STATE,,31.4
2025-05-26 09:59:56,working_normal,WORKLOAD_END,"type:normal,size:2800,duration:1.23s",
2025-05-26 09:59:56,idle,SAMPLED_STATE,,93.7
2025-05-26 09:59:57,idle,SAMPLED_STATE,,8.6
2025-05-26 09:59:58,idle,SAMPLED_STATE,,5.7
2025-05-26 09:59:59,idle,SAMPLED_STATE,,2.8
2025-05-26 10:00:00,working_normal,WORKLOAD_START,"type:normal,size:3200",
2025-05-26 10:00:00,working_normal,SAMPLED_STATE,,28.6
2025-05-26 10:00:01,working_normal,SAMPLED_STATE,,100.0
2025-05-26 10:00:01,working_normal,WORKLOAD_END,"type:normal,size:3200,duration:1.74s",
2025-05-26 10:00:02,idle,SAMPLED_STATE,,52.1
2025-05-26 10:00:03,idle,SAMPLED_STATE,,6.6
2025-05-26 10:00:04,idle,SAMPLED_STATE,,2.8
2025-05-26 10:00:05,idle,SAMPLED_STATE,,2.0
2025-05-26 10:00:05,working_normal,WORKLOAD_START,"type:normal,size:3200",
2025-05-26 10:00:06,working_normal,SAMPLED_STATE,,62.0
2025-05-26 10:00:07,working_normal,SAMPLED_STATE,,100.0
2025-05-26 10:00:07,working_normal,WORKLOAD_END,"type:normal,size:3200,duration:1.78s",
2025-05-26 10:00:08,idle,SAMPLED_STATE,,27.2
2025-05-26 10:00:09,idle,SAMPLED_STATE,,4.7
2025-05-26 10:00:10,idle,SAMPLED_STATE,,3.0
2025-05-26 10:00:11,idle,SAMPLED_STATE,,3.0
2025-05-26 10:00:11,working_normal,WORKLOAD_START,"type:normal,size:3200",
2025-05-26 10:00:12,working_normal,SAMPLED_STATE,,85.7
2025-05-26 10:00:13,working_normal,WORKLOAD_END,"type:normal,size:3200,duration:1.88s",
2025-05-26 10:00:13,idle,SAMPLED_STATE,,95.9
2025-05-26 10:00:14,idle,SAMPLED_STATE,,6.9
2025-05-26 10:00:15,idle,SAMPLED_STATE,,3.3
2025-05-26 10:00:16,idle,SAMPLED_STATE,,2.5
2025-05-26 10:00:17,working_normal,WORKLOAD_START,"type:normal,size:3200",
2025-05-26 10:00:17,working_normal,SAMPLED_STATE,,27.9
2025-05-26 10:00:18,working_normal,SAMPLED_STATE,,100.0
2025-05-26 10:00:19,working_normal,WORKLOAD_END,"type:normal,size:3200,duration:1.79s",
2025-05-26 10:00:19,idle,SAMPLED_STATE,,55.3
2025-05-26 10:00:20,idle,SAMPLED_STATE,,6.8
2025-05-26 10:00:21,idle,SAMPLED_STATE,,2.0
2025-05-26 10:00:22,idle,SAMPLED_STATE,,4.1
2025-05-26 10:00:23,working_normal,WORKLOAD_START,"type:normal,size:3200",
2025-05-26 10:00:23,working_normal,SAMPLED_STATE,,55.4
2025-05-26 10:00:24,working_normal,SAMPLED_STATE,,99.8
2025-05-26 10:00:25,working_normal,WORKLOAD_END,"type:normal,size:3200,duration:1.80s",
2025-05-26 10:00:25,idle,SAMPLED_STATE,,35.6
2025-05-26 10:00:26,idle,SAMPLED_STATE,,5.4
2025-05-26 10:00:27,idle,SAMPLED_STATE,,3.4
2025-05-26 10:00:28,idle,SAMPLED_STATE,,2.8
2025-05-26 10:00:29,working_normal,WORKLOAD_START,"type:normal,size:2800",
2025-05-26 10:00:29,working_normal,SAMPLED_STATE,,76.2
2025-05-26 10:00:30,working_normal,WORKLOAD_END,"type:normal,size:2800,duration:1.27s",
2025-05-26 10:00:30,idle,SAMPLED_STATE,,55.1
2025-05-26 10:00:31,idle,SAMPLED_STATE,,6.6
2025-05-26 10:00:32,idle,SAMPLED_STATE,,3.6
2025-05-26 10:00:33,idle,SAMPLED_STATE,,2.6
2025-05-26 10:00:34,working_normal,WORKLOAD_START,"type:normal,size:2800",
2025-05-26 10:00:34,working_normal,SAMPLED_STATE,,57.2
2025-05-26 10:00:35,working_normal,WORKLOAD_END,"type:normal,size:2800,duration:1.32s",
2025-05-26 10:00:35,idle,SAMPLED_STATE,,81.0
2025-05-26 10:00:36,idle,SAMPLED_STATE,,8.2
2025-05-26 10:00:37,idle,SAMPLED_STATE,,3.9
2025-05-26 10:00:38,idle,SAMPLED_STATE,,3.0
2025-05-26 10:00:39,working_normal,WORKLOAD_START,"type:normal,size:3000",
2025-05-26 10:00:40,working_normal,SAMPLED_STATE,,34.5
2025-05-26 10:00:41,working_normal,SAMPLED_STATE,,100.0
2025-05-26 10:00:41,working_normal,WORKLOAD_END,"type:normal,size:3000,duration:1.45s",
2025-05-26 10:00:42,idle,SAMPLED_STATE,,19.4
2025-05-26 10:00:43,idle,SAMPLED_STATE,,6.2
2025-05-26 10:00:44,idle,SAMPLED_STATE,,2.6
2025-05-26 10:00:45,idle,SAMPLED_STATE,,2.8
2025-05-26 10:00:45,working_normal,WORKLOAD_START,"type:normal,size:2800",
2025-05-26 10:00:46,working_normal,SAMPLED_STATE,,93.7
2025-05-26 10:00:46,working_normal,WORKLOAD_END,"type:normal,size:2800,duration:1.22s",
2025-05-26 10:00:47,idle,SAMPLED_STATE,,45.2
2025-05-26 10:00:48,idle,SAMPLED_STATE,,7.1
2025-05-26 10:00:49,idle,SAMPLED_STATE,,2.3
2025-05-26 10:00:50,idle,SAMPLED_STATE,,2.5
2025-05-26 10:00:50,working_normal,WORKLOAD_START,"type:normal,size:3000",
2025-05-26 10:00:51,working_normal,SAMPLED_STATE,,74.1
2025-05-26 10:00:51,working_normal,WORKLOAD_END,"type:normal,size:3000,duration:1.50s",
2025-05-26 10:00:52,idle,SAMPLED_STATE,,81.1
2025-05-26 10:00:53,idle,SAMPLED_STATE,,9.9
2025-05-26 10:00:54,idle,SAMPLED_STATE,,3.3
2025-05-26 10:00:55,idle,SAMPLED_STATE,,2.0
2025-05-26 10:00:55,working_normal,WORKLOAD_START,"type:normal,size:3400",
2025-05-26 10:00:56,working_normal,SAMPLED_STATE,,33.9
2025-05-26 10:00:57,working_normal,SAMPLED_STATE,,100.0
2025-05-26 10:00:58,working_normal,WORKLOAD_END,"type:normal,size:3400,duration:2.12s",
2025-05-26 10:00:58,idle,SAMPLED_STATE,,79.9
2025-05-26 10:00:59,idle,SAMPLED_STATE,,9.2
2025-05-26 10:01:00,idle,SAMPLED_STATE,,2.8
2025-05-26 10:01:01,idle,SAMPLED_STATE,,2.5
2025-05-26 10:01:02,working_normal,WORKLOAD_START,"type:normal,size:3000",
2025-05-26 10:01:02,working_normal,SAMPLED_STATE,,35.4
2025-05-26 10:01:03,working_normal,SAMPLED_STATE,,100.0
2025-05-26 10:01:03,working_normal,WORKLOAD_END,"type:normal,size:3000,duration:1.53s",
2025-05-26 10:01:04,idle,SAMPLED_STATE,,26.2
2025-05-26 10:01:05,idle,SAMPLED_STATE,,4.4
2025-05-26 10:01:06,idle,SAMPLED_STATE,,2.5
2025-05-26 10:01:07,idle,SAMPLED_STATE,,3.1
2025-05-26 10:01:07,working_normal,WORKLOAD_START,"type:normal,size:3000",
2025-05-26 10:01:08,working_normal,SAMPLED_STATE,,86.9
2025-05-26 10:01:09,working_normal,WORKLOAD_END,"type:normal,size:3000,duration:1.50s",
2025-05-26 10:01:09,idle,SAMPLED_STATE,,67.5
2025-05-26 10:01:10,idle,SAMPLED_STATE,,8.7
2025-05-26 10:01:11,idle,SAMPLED_STATE,,2.5
2025-05-26 10:01:12,idle,SAMPLED_STATE,,3.6
2025-05-26 10:01:13,working_normal,WORKLOAD_START,"type:normal,size:3400",
2025-05-26 10:01:13,working_normal,SAMPLED_STATE,,40.2
2025-05-26 10:01:14,working_normal,SAMPLED_STATE,,100.0
2025-05-26 10:01:15,working_normal,WORKLOAD_END,"type:normal,size:3400,duration:2.13s",
2025-05-26 10:01:15,idle,SAMPLED_STATE,,78.2
2025-05-26 10:01:16,idle,SAMPLED_STATE,,9.2
2025-05-26 10:01:17,idle,SAMPLED_STATE,,3.1
2025-05-26 10:01:18,idle,SAMPLED_STATE,,2.6
2025-05-26 10:01:19,working_normal,WORKLOAD_START,"type:normal,size:3400",
2025-05-26 10:01:19,working_normal,SAMPLED_STATE,,29.9
2025-05-26 10:01:20,working_normal,SAMPLED_STATE,,100.0
2025-05-26 10:01:21,working_normal,WORKLOAD_END,"type:normal,size:3400,duration:2.05s",
2025-05-26 10:01:21,idle,SAMPLED_STATE,,79.3
2025-05-26 10:01:22,idle,SAMPLED_STATE,,9.7
2025-05-26 10:01:23,idle,SAMPLED_STATE,,3.3
2025-05-26 10:01:24,idle,SAMPLED_STATE,,2.8
2025-05-26 10:01:25,working_normal,WORKLOAD_START,"type:normal,size:3400",
2025-05-26 10:01:25,working_normal,SAMPLED_STATE,,27.8
2025-05-26 10:01:26,working_normal,SAMPLED_STATE,,100.0
2025-05-26 10:01:27,working_normal,WORKLOAD_END,"type:normal,size:3400,duration:2.06s",
2025-05-26 10:01:27,idle,SAMPLED_STATE,,82.2
2025-05-26 10:01:28,idle,SAMPLED_STATE,,9.3
2025-05-26 10:01:29,idle,SAMPLED_STATE,,2.8
2025-05-26 10:01:30,idle,SAMPLED_STATE,,2.5
2025-05-26 10:01:31,working_normal,WORKLOAD_START,"type:normal,size:3200",
2025-05-26 10:01:31,working_normal,SAMPLED_STATE,,33.9
2025-05-26 10:01:32,working_normal,SAMPLED_STATE,,99.8
2025-05-26 10:01:33,working_normal,WORKLOAD_END,"type:normal,size:3200,duration:1.77s",
2025-05-26 10:01:33,idle,SAMPLED_STATE,,49.0
2025-05-26 10:01:34,idle,SAMPLED_STATE,,6.0
2025-05-26 10:01:35,idle,SAMPLED_STATE,,2.3
2025-05-26 10:01:36,idle,SAMPLED_STATE,,2.3
2025-05-26 10:01:37,working_normal,WORKLOAD_START,"type:normal,size:3200",
2025-05-26 10:01:37,working_normal,SAMPLED_STATE,,63.0
2025-05-26 10:01:38,working_normal,SAMPLED_STATE,,99.8
2025-05-26 10:01:38,working_normal,WORKLOAD_END,"type:normal,size:3200,duration:1.81s",
2025-05-26 10:01:39,idle,SAMPLED_STATE,,27.8
2025-05-26 10:01:40,idle,SAMPLED_STATE,,4.9
2025-05-26 10:01:41,idle,SAMPLED_STATE,,2.3
2025-05-26 10:01:42,idle,SAMPLED_STATE,,3.8
2025-05-26 10:01:42,working_normal,WORKLOAD_START,"type:normal,size:3400",
2025-05-26 10:01:43,working_normal,SAMPLED_STATE,,83.9
2025-05-26 10:01:44,working_normal,SAMPLED_STATE,,100.0
2025-05-26 10:01:44,working_normal,WORKLOAD_END,"type:normal,size:3400,duration:2.05s",
2025-05-26 10:01:45,idle,SAMPLED_STATE,,29.9
2025-05-26 10:01:46,idle,SAMPLED_STATE,,4.4
2025-05-26 10:01:47,idle,SAMPLED_STATE,,4.4
2025-05-26 10:01:48,idle,SAMPLED_STATE,,2.8
2025-05-26 10:01:48,working_normal,WORKLOAD_START,"type:normal,size:3000",
2025-05-26 10:01:49,working_normal,SAMPLED_STATE,,83.4
2025-05-26 10:01:50,working_normal,WORKLOAD_END,"type:normal,size:3000,duration:1.46s",
2025-05-26 10:01:50,idle,SAMPLED_STATE,,67.8
2025-05-26 10:01:51,idle,SAMPLED_STATE,,9.2
