file,Time,AUC-PR,AUC-ROC,VUS-PR,VUS-ROC,Standard-F1,PA-F1,Event-based-F1,R-based-F1,Affiliation-F
010_RAMspike_10_Hardware_tr_1200_1st_1210.csv,1.335587501525879,0.031800869555053186,0.5354209715911844,0.037463439574404706,0.5954856382555552,0.09266409266409266,0.3254237288135593,0.11640211640211622,0.0816039122831453,0.6792226307216843
011_RAMsleep_11_Hardware_tr_1200_1st_1324.csv,1.2239630222320557,0.01782817111279391,0.43640027918338864,0.02339450502204084,0.5103153194234863,0.04078578110383536,0.0411522633744856,0.04043429427180827,0.03430984995325903,0.6731339546608314
012_RAMmedium_12_Hardware_tr_1200_1st_1237.csv,1.2563269138336182,0.007730442530704404,0.512341352528888,0.01421604304867199,0.6152709874815074,0.02054154995331466,0.04608294930875576,0.01912568306010926,0.023818119005197598,0.6707884067811765
013_RAMmixed_13_Hardware_tr_2000_1st_2083.csv,2.360109567642212,0.06409501808899837,0.5868933638892415,0.04429394717637904,0.6666086465908723,0.08411214953271029,0.2773109243697479,0.11169513797634657,0.061433573788341855,0.6468442150753152
