file,Time,AUC-PR,AUC-ROC,VUS-PR,VUS-ROC,Standard-F1,PA-F1,Event-based-F1,R-based-F1,Affiliation-F
010_RAMspike_10_Hardware_tr_1200_1st_1210.csv,0.6526319980621338,0.9461692372848384,0.9682630959226703,0.9376157788904143,0.987742745300533,0.9540229885057472,1.0,0.9999999999999996,0.9352460847335633,0.9992464990022077
011_RAMsleep_11_Hardware_tr_1200_1st_1324.csv,0.6209452152252197,0.018375092214965465,0.48053568312685396,0.021965636265726677,0.526853667145123,0.04548408057179987,0.04759844223279965,0.04511930585683292,0.030024635467656546,0.6678938007468107
012_RAMmedium_12_Hardware_tr_1200_1st_1237.csv,0.6588959693908691,0.004704166173623058,0.23388425838226937,0.008820654416879046,0.43795042145418306,0.015328607012837708,0.015328607012837708,0.014951121334100042,0.014674760313319251,0.666256703787987
013_RAMmixed_13_Hardware_tr_2000_1st_2083.csv,0.24242305755615234,0.321939352866142,0.6197365109696156,0.1039788073468777,0.6357903967071101,0.46640316205533594,0.47843137254901963,0.3199999999999997,0.28361258684102986,0.31995800366543625
