file,Time,AUC-PR,AUC-ROC,VUS-PR,VUS-ROC,Standard-F1,PA-F1,Event-based-F1,R-based-F1,Affiliation-F
001_CPU1_id_1_Hardware_tr_1150_1st_1196.csv,0.08599853515625,0.22128916255040942,0.9690023817658739,0.9243345209198699,0.9979123075800769,0.3896066723242173,0.3888888888888889,0.37617554858934127,0.33155285885917657,0.9456097197903207
002_CPU1_id_02_Hardware_tr_982_1st_984.csv,0.19513678550720215,0.02258097774166704,0.3229183282820226,0.03212492233663095,0.408643397599131,0.06797537820921802,0.08856088560885608,0.0679180887372013,0.07956719752600784,0.7944203332945649
003_CPU1_id_03_Hardware_tr_1169_1st_1172.csv,0.11806058883666992,0.05565967609422212,0.37261467436359624,0.029207771575269336,0.4174573014753,0.07368216293778782,0.09090909090909091,0.0799999999999999,0.07813876026295062,0.8828742731321945
001_CPU1_id_1_Hardware_tr_1150_1st_1196.csv,0.08158040046691895,0.22128916255040942,0.9690023817658739,0.9243345209198699,0.9979123075800769,0.38961038961038963,0.4034334763948498,0.3859649122807014,0.3364060464399357,0.9242111169718007
002_CPU1_id_02_Hardware_tr_982_1st_984.csv,0.11760711669921875,0.02258097774166704,0.3229183282820226,0.03212492233663095,0.408643397599131,0.06797608881298037,0.07356948228882834,0.06785469499657293,0.04500023036724888,0.6730599846437362
003_CPU1_id_03_Hardware_tr_1169_1st_1172.csv,0.11470413208007812,0.05565967609422212,0.37261467436359624,0.029207771575269336,0.4174573014753,0.07368421052631578,0.08376963350785341,0.0727272727272725,0.05,0.44092920547999015
005_CPU2_id_05_Hardware_tr_2000_1st_2015.csv,0.11852264404296875,0.19145554795837563,0.9846249225046497,0.3543575876911876,0.9901046478891645,0.36363179273167384,0.449438202247191,0.3913043478260866,0.3772981614708234,0.9570965453532528
006_CPU2_id_06_Hardware_tr_2000_1st_2012.csv,0.13582611083984375,0.4153198395759684,0.9866434610440933,0.5989369932474428,0.9925849195270061,0.5837837837837837,0.6210526315789474,0.5977653631284912,0.5019754326965534,0.9409773178357038
007_CPU3_id_07_Hardware_tr_1500_1st_1559.csv,0.10723257064819336,0.42673659778883805,0.9810960716466517,0.5333210092425541,0.9862487283128795,0.4859813084112149,0.5027726432532348,0.48956356736242845,0.4225168552335433,0.9496036699514756
007_CPU3_id_07_Hardware_tr_1500_1st_1559.csv,0.09185934066772461,0.4333456266899723,0.9821655544963457,0.5599302737618764,0.9875481772186436,0.5009633911368014,0.518095238095238,0.5048923679060661,0.4364939472775015,0.9629286029671238
008_CPU3_id_08_Hardware_tr_1500_1st_1814.csv,0.15761327743530273,0.33581989384252975,0.9820570068424539,0.4887030431801341,0.9862852315394794,0.5248618784530388,0.5489130434782609,0.5310734463276832,0.6164698422848405,0.9853798797012743
010_RAMspike_10_Hardware_tr_1200_1st_1210.csv,0.14473271369934082,0.16187505419477388,0.9526189738955696,0.21206941259143766,0.9529815489167571,0.2849002849002849,0.3685636856368564,0.3021582733812946,0.260374529015956,0.8376193867395824
011_RAMsleep_11_Hardware_tr_1200_1st_1324.csv,0.04200315475463867,0.06504504239983304,0.8237567614726923,0.08248178650216523,0.861204132410903,0.13945857260049221,0.17684887459807075,0.1409395973154361,0.07795661993526053,0.7336874916389475
012_RAMmedium_12_Hardware_tr_1200_1st_1237.csv,0.06461000442504883,0.006044350690570754,0.42463534760371285,0.010538973291665527,0.4209474777916137,0.01724519124474906,0.01768346595932803,0.01681415929203538,0.036262081023471865,0.6522195691121411
013_RAMmixed_13_Hardware_tr_2000_1st_2083.csv,0.1570732593536377,0.060305649990651244,0.595704912775354,0.051459004118821636,0.49117403831024137,0.1761006289308176,0.1875,0.14411247803163393,0.12394661924012769,0.29184151718715573
