file,Time,AUC-PR,AUC-ROC,VUS-PR,VUS-ROC,Standard-F1,PA-F1,Event-based-F1,R-based-F1,Affiliation-F
001_CPU1_id_1_Hardware_tr_1150_1st_1196.csv,0.08500003814697266,0.39606087648470034,0.9770984050586529,0.9348616379204567,0.9977207090219025,0.5499950125452272,0.5967741935483871,0.5704175513092705,0.4882275306849676,0.9086257901395016
002_CPU1_id_02_Hardware_tr_982_1st_984.csv,0.12607932090759277,0.6244909693216376,0.9905646095130064,0.8401070255569204,0.9959326997182866,0.8068785166032465,0.8388349514563107,0.8132295719844354,0.7969421349255065,0.9905681356306195
003_CPU1_id_03_Hardware_tr_1169_1st_1172.csv,0.06008481979370117,0.40671703717623936,0.9815448619952694,0.6948673643287505,0.9905014165616951,0.5938653666591168,0.6725274725274726,0.6050096339113675,0.6376976517520768,0.9773138209705465
001_CPU1_id_1_Hardware_tr_1150_1st_1196.csv,0.09353494644165039,0.39606087648470034,0.9770984050586529,0.9348616379204567,0.9977207090219025,0.5500000000000002,0.5967741935483871,0.5753803596127243,0.49954617653732697,0.8292110748327287
002_CPU1_id_02_Hardware_tr_982_1st_984.csv,0.11937689781188965,0.6244909693216376,0.9905646095130064,0.8401070255569204,0.9959326997182866,0.8068833652007648,0.8181818181818182,0.8139534883720925,0.7815285091909513,0.9906028319526448
003_CPU1_id_03_Hardware_tr_1169_1st_1172.csv,0.058530569076538086,0.40671703717623936,0.9815448619952694,0.6948673643287505,0.9905014165616951,0.5938697318007663,0.6280373831775701,0.6074950690335301,0.609772685183294,0.977589842660963
005_CPU2_id_05_Hardware_tr_2000_1st_2015.csv,0.051308631896972656,0.5385322540911969,0.9962226552121158,0.7655870592874655,0.998168741781443,0.5636320248267883,0.5714285714285714,0.5645695364238406,0.590366687383468,0.9936594791535379
006_CPU2_id_06_Hardware_tr_2000_1st_2012.csv,0.057886600494384766,0.940304862671305,0.9985762605416596,0.9683172990044567,0.9994943135568858,0.860986547085202,0.963265306122449,0.9547738693467331,0.8301252599813183,0.9984222083140166
007_CPU3_id_07_Hardware_tr_1500_1st_1559.csv,0.05968475341796875,0.5578149856418311,0.9879690709250042,0.7165698954564022,0.9920018693165442,0.6210045662100456,0.6210045662100456,0.6192660550458711,0.6451297086523289,0.9741562240021385
007_CPU3_id_07_Hardware_tr_1500_1st_1559.csv,0.049448490142822266,0.5587260887288975,0.9878502401914054,0.7160567942832974,0.9918862125709418,0.6195899772209567,0.6195899772209568,0.6178489702517158,0.6442831497602591,0.9741402411540361
008_CPU3_id_08_Hardware_tr_1500_1st_1814.csv,0.05951952934265137,0.2767738170693514,0.9697129560720106,0.46246429349952145,0.9814820153782975,0.4289855072463768,0.4425287356321839,0.4428436018957342,0.3441521482881314,0.908784483743137
010_RAMspike_10_Hardware_tr_1200_1st_1210.csv,0.11762785911560059,0.0647867549863463,0.8746595555106192,0.08666877329823201,0.8875408349830638,0.14590347923681257,0.17660044150110377,0.14676494676494659,0.1291521817343797,0.8252402162819309
011_RAMsleep_11_Hardware_tr_1200_1st_1324.csv,0.06363821029663086,0.06322676828265555,0.7234479148490666,0.07975187155738137,0.7677142889703268,0.16194331983805668,0.299625468164794,0.20185922974767553,0.13333333333333333,0.7240853047530559
012_RAMmedium_12_Hardware_tr_1200_1st_1237.csv,0.07810354232788086,0.009674785033003695,0.5964955483993181,0.019960095389372975,0.6326823804352428,0.02475685234305924,0.023008849557522124,0.023095713968465405,0.006300165327186153,0.7271629148811192
013_RAMmixed_13_Hardware_tr_2000_1st_2083.csv,0.21933531761169434,0.01990646486416413,0.5113735571130458,0.03053238215116611,0.46977431740888825,0.04638088545326774,0.055944055944055944,0.04567814476458174,0.04596156673499979,0.6143663310772164
