timestamp,state,event_type,event_details,cpu_percent
2025-06-02 18:07:03,idle,SCRIPT_START,,
2025-06-02 18:07:03,working_normal,WORKLOAD_START,"type:normal,size:4200",
2025-06-02 18:07:03,idle,SAMPLED_STATE,,0.0
2025-06-02 18:07:04,working_normal,SAMPLED_STATE,,90.5
2025-06-02 18:07:05,working_normal,SAMPLED_STATE,,98.5
2025-06-02 18:07:06,working_normal,SAMPLED_STATE,,100.0
2025-06-02 18:07:07,working_normal,SAMPLED_STATE,,99.8
2025-06-02 18:07:07,working_normal,WORKLOAD_END,"type:normal,size:4200,duration:4.26s",
2025-06-02 18:07:08,idle,SAMPLED_STATE,,33.7
2025-06-02 18:07:09,idle,SAMPLED_STATE,,9.6
2025-06-02 18:07:10,idle,SAMPLED_STATE,,8.4
2025-06-02 18:07:11,idle,SAMPLED_STATE,,7.5
2025-06-02 18:07:11,working_normal,WORKLOAD_START,"type:normal,size:3000",
2025-06-02 18:07:12,working_normal,SAMPLED_STATE,,78.0
2025-06-02 18:07:13,working_normal,WORKLOAD_END,"type:normal,size:3000,duration:1.54s",
2025-06-02 18:07:13,idle,SAMPLED_STATE,,81.8
2025-06-02 18:07:14,idle,SAMPLED_STATE,,12.3
2025-06-02 18:07:15,idle,SAMPLED_STATE,,10.0
2025-06-02 18:07:16,idle,SAMPLED_STATE,,2.1
2025-06-02 18:07:17,working_normal,WORKLOAD_START,"type:normal,size:3000",
2025-06-02 18:07:17,working_normal,SAMPLED_STATE,,38.8
2025-06-02 18:07:18,working_normal,SAMPLED_STATE,,100.0
2025-06-02 18:07:18,working_normal,WORKLOAD_END,"type:normal,size:3000,duration:1.60s",
2025-06-02 18:07:19,idle,SAMPLED_STATE,,32.4
2025-06-02 18:07:20,idle,SAMPLED_STATE,,11.5
2025-06-02 18:07:21,idle,SAMPLED_STATE,,6.9
2025-06-02 18:07:22,idle,SAMPLED_STATE,,6.7
2025-06-02 18:07:22,working_normal,WORKLOAD_START,"type:normal,size:4200",
2025-06-02 18:07:23,working_normal,SAMPLED_STATE,,75.3
2025-06-02 18:07:24,working_normal,SAMPLED_STATE,,100.0
2025-06-02 18:07:25,working_normal,SAMPLED_STATE,,99.8
2025-06-02 18:07:26,working_normal,WORKLOAD_END,"type:normal,size:4200,duration:3.83s",
2025-06-02 18:07:26,idle,SAMPLED_STATE,,96.6
2025-06-02 18:07:27,idle,SAMPLED_STATE,,10.6
2025-06-02 18:07:28,idle,SAMPLED_STATE,,2.6
2025-06-02 18:07:29,idle,SAMPLED_STATE,,10.2
2025-06-02 18:07:30,working_normal,WORKLOAD_START,"type:normal,size:2800",
2025-06-02 18:07:30,working_normal,SAMPLED_STATE,,32.9
2025-06-02 18:07:31,working_normal,SAMPLED_STATE,,100.0
2025-06-02 18:07:31,working_normal,WORKLOAD_END,"type:normal,size:2800,duration:1.33s",
2025-06-02 18:07:32,idle,SAMPLED_STATE,,11.7
2025-06-02 18:07:33,idle,SAMPLED_STATE,,10.6
2025-06-02 18:07:34,idle,SAMPLED_STATE,,11.7
2025-06-02 18:07:35,working_normal,WORKLOAD_START,"type:normal,size:2800",
2025-06-02 18:07:36,working_normal,SAMPLED_STATE,,30.2
2025-06-02 18:07:37,working_normal,WORKLOAD_END,"type:normal,size:2800,duration:1.26s",
2025-06-02 18:07:37,idle,SAMPLED_STATE,,92.9
2025-06-02 18:07:38,idle,SAMPLED_STATE,,9.3
2025-06-02 18:07:39,idle,SAMPLED_STATE,,8.4
2025-06-02 18:07:40,idle,SAMPLED_STATE,,4.5
2025-06-02 18:07:41,working_normal,WORKLOAD_START,"type:normal,size:4000",
2025-06-02 18:07:41,working_normal,SAMPLED_STATE,,32.8
2025-06-02 18:07:42,working_normal,SAMPLED_STATE,,99.5
2025-06-02 18:07:43,working_normal,SAMPLED_STATE,,100.0
2025-06-02 18:07:44,working_normal,SAMPLED_STATE,,100.0
2025-06-02 18:07:44,working_normal,WORKLOAD_END,"type:normal,size:4000,duration:3.55s",
2025-06-02 18:07:45,idle,SAMPLED_STATE,,30.3
2025-06-02 18:07:46,idle,SAMPLED_STATE,,12.6
2025-06-02 18:07:47,idle,SAMPLED_STATE,,11.0
2025-06-02 18:07:48,idle,SAMPLED_STATE,,10.8
2025-06-02 18:07:48,working_normal,WORKLOAD_START,"type:normal,size:4200",
2025-06-02 18:07:49,working_normal,SAMPLED_STATE,,82.0
2025-06-02 18:07:50,working_normal,SAMPLED_STATE,,99.8
2025-06-02 18:07:51,working_normal,SAMPLED_STATE,,100.0
2025-06-02 18:07:52,working_normal,SAMPLED_STATE,,100.0
2025-06-02 18:07:52,working_normal,WORKLOAD_END,"type:normal,size:4200,duration:3.97s",
2025-06-02 18:07:53,idle,SAMPLED_STATE,,25.1
2025-06-02 18:07:54,idle,SAMPLED_STATE,,6.9
2025-06-02 18:07:55,idle,SAMPLED_STATE,,14.7
2025-06-02 18:07:56,idle,SAMPLED_STATE,,11.5
2025-06-02 18:07:56,working_normal,WORKLOAD_START,"type:normal,size:3000",
2025-06-02 18:07:57,working_normal,SAMPLED_STATE,,91.7
2025-06-02 18:07:58,working_normal,WORKLOAD_END,"type:normal,size:3000,duration:1.61s",
2025-06-02 18:07:58,idle,SAMPLED_STATE,,74.7
2025-06-02 18:07:59,idle,SAMPLED_STATE,,14.8
2025-06-02 18:08:00,idle,SAMPLED_STATE,,8.9
2025-06-02 18:08:01,idle,SAMPLED_STATE,,10.3
2025-06-02 18:08:02,working_normal,WORKLOAD_START,"type:normal,size:4200",
2025-06-02 18:08:02,working_normal,SAMPLED_STATE,,40.6
2025-06-02 18:08:03,working_normal,SAMPLED_STATE,,100.0
2025-06-02 18:08:04,working_normal,SAMPLED_STATE,,100.0
2025-06-02 18:08:05,working_normal,SAMPLED_STATE,,100.0
2025-06-02 18:08:06,working_normal,WORKLOAD_END,"type:normal,size:4200,duration:4.12s",
2025-06-02 18:08:06,idle,SAMPLED_STATE,,80.2
2025-06-02 18:08:07,idle,SAMPLED_STATE,,12.9
2025-06-02 18:08:08,idle,SAMPLED_STATE,,5.1
2025-06-02 18:08:09,idle,SAMPLED_STATE,,12.1
2025-06-02 18:08:10,working_normal,WORKLOAD_START,"type:normal,size:4000",
2025-06-02 18:08:10,working_normal,SAMPLED_STATE,,40.4
2025-06-02 18:08:11,working_normal,SAMPLED_STATE,,100.0
2025-06-02 18:08:12,working_normal,SAMPLED_STATE,,100.0
2025-06-02 18:08:13,working_normal,SAMPLED_STATE,,100.0
2025-06-02 18:08:13,working_normal,WORKLOAD_END,"type:normal,size:4000,duration:3.47s",
2025-06-02 18:08:14,idle,SAMPLED_STATE,,19.7
2025-06-02 18:08:15,idle,SAMPLED_STATE,,11.7
2025-06-02 18:08:16,idle,SAMPLED_STATE,,12.6
2025-06-02 18:08:17,idle,SAMPLED_STATE,,4.0
2025-06-02 18:08:17,working_normal,WORKLOAD_START,"type:normal,size:4200",
2025-06-02 18:08:18,working_normal,SAMPLED_STATE,,93.5
2025-06-02 18:08:19,working_normal,SAMPLED_STATE,,100.0
2025-06-02 18:08:20,working_normal,SAMPLED_STATE,,100.0
2025-06-02 18:08:21,working_normal,SAMPLED_STATE,,100.0
2025-06-02 18:08:22,working_normal,WORKLOAD_END,"type:normal,size:4200,duration:4.07s",
2025-06-02 18:08:22,idle,SAMPLED_STATE,,20.6
2025-06-02 18:08:23,idle,SAMPLED_STATE,,11.7
2025-06-02 18:08:24,idle,SAMPLED_STATE,,12.1
2025-06-02 18:08:25,idle,SAMPLED_STATE,,4.8
2025-06-02 18:08:26,working_normal,WORKLOAD_START,"type:normal,size:4000",
2025-06-02 18:08:26,working_normal,SAMPLED_STATE,,88.6
2025-06-02 18:08:27,working_normal,SAMPLED_STATE,,100.0
2025-06-02 18:08:28,working_normal,SAMPLED_STATE,,100.0
2025-06-02 18:08:29,working_normal,WORKLOAD_END,"type:normal,size:4000,duration:3.51s",
2025-06-02 18:08:29,idle,SAMPLED_STATE,,64.4
2025-06-02 18:08:30,idle,SAMPLED_STATE,,13.7
2025-06-02 18:08:31,idle,SAMPLED_STATE,,12.9
2025-06-02 18:08:33,idle,SAMPLED_STATE,,4.5
2025-06-02 18:08:33,working_normal,WORKLOAD_START,"type:normal,size:2800",
2025-06-02 18:08:34,working_normal,SAMPLED_STATE,,53.1
2025-06-02 18:08:34,working_normal,WORKLOAD_END,"type:normal,size:2800,duration:1.38s",
2025-06-02 18:08:35,idle,SAMPLED_STATE,,96.0
2025-06-02 18:08:36,idle,SAMPLED_STATE,,15.8
2025-06-02 18:08:37,idle,SAMPLED_STATE,,13.6
2025-06-02 18:08:38,idle,SAMPLED_STATE,,5.1
2025-06-02 18:08:38,working_normal,WORKLOAD_START,"type:normal,size:3000",
2025-06-02 18:08:39,working_normal,SAMPLED_STATE,,32.1
2025-06-02 18:08:40,working_normal,SAMPLED_STATE,,100.0
2025-06-02 18:08:40,working_normal,WORKLOAD_END,"type:normal,size:3000,duration:1.63s",
2025-06-02 18:08:41,idle,SAMPLED_STATE,,41.1
2025-06-02 18:08:42,idle,SAMPLED_STATE,,16.3
2025-06-02 18:08:43,idle,SAMPLED_STATE,,9.7
2025-06-02 18:08:44,idle,SAMPLED_STATE,,7.2
2025-06-02 18:08:44,working_normal,WORKLOAD_START,"type:normal,size:4200",
2025-06-02 18:08:45,working_normal,SAMPLED_STATE,,66.0
2025-06-02 18:08:46,working_normal,SAMPLED_STATE,,100.0
2025-06-02 18:08:47,working_normal,SAMPLED_STATE,,100.0
2025-06-02 18:08:48,working_normal,SAMPLED_STATE,,100.0
2025-06-02 18:08:48,working_normal,WORKLOAD_END,"type:normal,size:4200,duration:4.33s",
2025-06-02 18:08:49,idle,SAMPLED_STATE,,68.0
2025-06-02 18:08:50,idle,SAMPLED_STATE,,12.8
2025-06-02 18:08:51,idle,SAMPLED_STATE,,9.5
2025-06-02 18:08:52,idle,SAMPLED_STATE,,7.5
2025-06-02 18:08:52,working_normal,WORKLOAD_START,"type:normal,size:3000",
2025-06-02 18:08:53,working_normal,SAMPLED_STATE,,50.1
2025-06-02 18:08:54,working_normal,SAMPLED_STATE,,100.0
2025-06-02 18:08:54,working_normal,WORKLOAD_END,"type:normal,size:3000,duration:1.52s",
2025-06-02 18:08:55,idle,SAMPLED_STATE,,25.5
2025-06-02 18:08:56,idle,SAMPLED_STATE,,5.7
2025-06-02 18:08:57,idle,SAMPLED_STATE,,13.1
2025-06-02 18:08:58,idle,SAMPLED_STATE,,7.2
2025-06-02 18:08:58,working_normal,WORKLOAD_START,"type:normal,size:4200",
2025-06-02 18:08:59,working_normal,SAMPLED_STATE,,91.4
2025-06-02 18:09:00,working_normal,SAMPLED_STATE,,100.0
2025-06-02 18:09:01,working_normal,SAMPLED_STATE,,100.0
2025-06-02 18:09:02,working_normal,WORKLOAD_END,"type:normal,size:4200,duration:3.89s",
2025-06-02 18:09:02,idle,SAMPLED_STATE,,97.5
2025-06-02 18:09:03,idle,SAMPLED_STATE,,9.3
2025-06-02 18:09:04,idle,SAMPLED_STATE,,9.7
2025-06-02 18:09:05,idle,SAMPLED_STATE,,11.1
2025-06-02 18:09:06,working_normal,WORKLOAD_START,"type:normal,size:3000",
2025-06-02 18:09:06,working_normal,SAMPLED_STATE,,28.9
2025-06-02 18:09:07,working_normal,SAMPLED_STATE,,100.0
2025-06-02 18:09:07,working_normal,WORKLOAD_END,"type:normal,size:3000,duration:1.64s",
2025-06-02 18:09:08,idle,SAMPLED_STATE,,44.5
2025-06-02 18:09:09,idle,SAMPLED_STATE,,13.7
2025-06-02 18:09:10,idle,SAMPLED_STATE,,5.3
2025-06-02 18:09:11,idle,SAMPLED_STATE,,10.0
2025-06-02 18:09:11,working_normal,WORKLOAD_START,"type:normal,size:4200",
2025-06-02 18:09:12,working_normal,SAMPLED_STATE,,64.6
2025-06-02 18:09:13,working_normal,SAMPLED_STATE,,100.0
2025-06-02 18:09:14,working_normal,SAMPLED_STATE,,99.3
2025-06-02 18:09:15,working_normal,SAMPLED_STATE,,100.0
2025-06-02 18:09:15,working_normal,WORKLOAD_END,"type:normal,size:4200,duration:4.04s",
2025-06-02 18:09:16,idle,SAMPLED_STATE,,44.3
2025-06-02 18:09:17,idle,SAMPLED_STATE,,12.7
2025-06-02 18:09:18,idle,SAMPLED_STATE,,7.9
2025-06-02 18:09:19,idle,SAMPLED_STATE,,11.8
2025-06-02 18:09:19,working_normal,WORKLOAD_START,"type:normal,size:4000",
2025-06-02 18:09:20,working_normal,SAMPLED_STATE,,66.1
2025-06-02 18:09:21,working_normal,SAMPLED_STATE,,100.0
2025-06-02 18:09:22,working_normal,SAMPLED_STATE,,100.0
2025-06-02 18:09:23,working_normal,WORKLOAD_END,"type:normal,size:4000,duration:3.53s",
2025-06-02 18:09:23,idle,SAMPLED_STATE,,88.4
2025-06-02 18:09:24,idle,SAMPLED_STATE,,15.3
2025-06-02 18:09:25,idle,SAMPLED_STATE,,6.5
2025-06-02 18:09:26,idle,SAMPLED_STATE,,10.1
2025-06-02 18:09:27,working_normal,WORKLOAD_START,"type:normal,size:2800",
2025-06-02 18:09:27,working_normal,SAMPLED_STATE,,30.2
2025-06-02 18:09:28,working_normal,SAMPLED_STATE,,100.0
2025-06-02 18:09:28,working_normal,WORKLOAD_END,"type:normal,size:2800,duration:1.39s",
2025-06-02 18:09:29,idle,SAMPLED_STATE,,21.6
2025-06-02 18:09:30,idle,SAMPLED_STATE,,12.3
2025-06-02 18:09:31,idle,SAMPLED_STATE,,9.9
2025-06-02 18:09:32,idle,SAMPLED_STATE,,4.8
2025-06-02 18:09:32,working_normal,WORKLOAD_START,"type:normal,size:4200",
2025-06-02 18:09:33,working_normal,SAMPLED_STATE,,89.7
