file,Time,AUC-PR,AUC-ROC,VUS-PR,VUS-ROC,Standard-F1,PA-F1,Event-based-F1,R-based-F1,Affiliation-F
001_CPU1_id_1_Hardware_tr_1150_1st_1196.csv,0.7933783531188965,0.048208568807434724,0.7643586810661991,0.5473934543488135,0.8528639920148996,0.11074616184555222,0.10648148148148148,0.10635838150288994,0.044366197183098595,0.690259760058869
002_CPU1_id_02_Hardware_tr_982_1st_984.csv,0.8179950714111328,0.7637728345580371,0.9344924762056681,0.8302435576456003,0.9676762295596303,0.7843087428228888,0.9411764705882353,0.9189189189189183,0.8210696658305688,0.9938857942866096
003_CPU1_id_03_Hardware_tr_1169_1st_1172.csv,0.38925647735595703,0.5140402877191389,0.9665579057050065,0.7325862015427124,0.9885214818856288,0.641078813175028,0.7164179104477612,0.6810551558752993,0.6350006443944839,0.9807095228501785
001_CPU1_id_1_Hardware_tr_1150_1st_1196.csv,0.8358895778656006,0.048208568807434724,0.7643586810661991,0.5473934543488135,0.8528639920148996,0.11074918566775245,0.0989010989010989,0.09729729729729686,0.04137931034482758,0.2450434450275496
002_CPU1_id_02_Hardware_tr_982_1st_984.csv,0.06517314910888672,0.7637728345580371,0.9344924762056681,0.8302435576456003,0.9676762295596303,0.7843137254901961,0.935064935064935,0.9122807017543854,0.8136156379433584,0.9937838391439241
003_CPU1_id_03_Hardware_tr_1169_1st_1172.csv,0.02887725830078125,0.5140402877191389,0.9665579057050065,0.7325862015427124,0.9885214818856288,0.6410835214446953,0.7076923076923077,0.6764705882352937,0.6327205280256548,0.9601437414962302
005_CPU2_id_05_Hardware_tr_2000_1st_2015.csv,0.7148184776306152,0.003273855308911475,0.14651492339031089,0.007013959091101787,0.21535054859336047,0.011656836650599824,0.011656952539550375,0.011656952539550361,0.014185979263841294,0.6760301561848743
006_CPU2_id_06_Hardware_tr_2000_1st_2012.csv,0.9637875556945801,0.01168739759588324,0.22507058820398596,0.01611891632473666,0.24010565767205783,0.038764783180026276,0.03878389482333607,0.03624979403526112,0.01483937782967211,0.6736364436260184
007_CPU3_id_07_Hardware_tr_1500_1st_1559.csv,0.42415452003479004,0.3097463504448361,0.608560544381326,0.3333983371235964,0.5770986496180893,0.5057471264367815,0.5369649805447471,0.5651777575205099,0.5263935031376892,0.7255143395050793
007_CPU3_id_07_Hardware_tr_1500_1st_1559.csv,0.3568577766418457,0.2648654455174435,0.6252441634423073,0.31499059618378894,0.692848860280304,0.4595744680851064,0.4782608695652174,0.5100845803513332,0.4854207379602577,0.6352742495384819
008_CPU3_id_08_Hardware_tr_1500_1st_1814.csv,0.7918298244476318,0.09414025269593321,0.45541257265593355,0.16402108278584204,0.5103687041806498,0.27368421052631575,0.2826086956521739,0.3578219533275708,0.34477146344771464,0.6358764281267475
010_RAMspike_10_Hardware_tr_1200_1st_1210.csv,0.7793099880218506,0.7868899032926182,0.9953849102785274,0.8133002941300912,0.996791133660151,0.721311475409836,0.7489711934156379,0.731277533039647,0.7129364717076966,0.9788978407620296
011_RAMsleep_11_Hardware_tr_1200_1st_1324.csv,0.032355546951293945,0.016423585413348863,0.3716454370964928,0.021103922511434628,0.34586521197766107,0.04480651731160896,0.044861337683523655,0.044081632653061184,0.019400451019966666,0.6855706145735009
012_RAMmedium_12_Hardware_tr_1200_1st_1237.csv,0.0287935733795166,0.005769933888480309,0.36356791058912674,0.01084263572126873,0.350412364184864,0.018190298507462687,0.018682858477347034,0.017305893358278743,0.007497233114663247,0.6739015301431207
013_RAMmixed_13_Hardware_tr_2000_1st_2083.csv,0.0380253791809082,0.2589012457422415,0.6069801987915717,0.11168862039736807,0.516312287378632,0.37894736842105264,0.42657342657342656,0.2894534257120858,0.25006952169076757,0.31652241382516927
