file,Time,AUC-PR,AUC-ROC,VUS-PR,VUS-ROC,Standard-F1,PA-F1,Event-based-F1,R-based-F1,Affiliation-F
001_CPU1_id_1_Hardware_tr_1150_1st_1196.csv,2.033738374710083,0.01947853598614568,0.5502869507949949,0.2565553677902736,0.843051283933724,0.051279747116427514,0.08312958435207823,0.051368896415466984,0.07470780141558375,0.6716967053697802
002_CPU1_id_02_Hardware_tr_982_1st_984.csv,2.448040246963501,0.8288409792367583,0.9698719596131465,0.8299190657515328,0.9796764211057685,0.8370990749873494,0.9976905311778291,0.9863013698630132,0.6715130614708165,0.9897441407628524
003_CPU1_id_03_Hardware_tr_1169_1st_1172.csv,2.0451815128326416,0.7075851967742846,0.9945961773944525,0.9073882700357592,0.9983464250073202,0.8512771471682916,0.9056603773584906,0.8571428571428567,0.8544825056670937,0.9932829441288337
001_CPU1_id_1_Hardware_tr_1150_1st_1196.csv,2.353332996368408,0.01947853598614568,0.5502869507949949,0.2565553677902736,0.843051283933724,0.05128205128205129,0.07816091954022988,0.04946413849958765,0.07446808510638298,0.5636577391848595
002_CPU1_id_02_Hardware_tr_982_1st_984.csv,0.0029997825622558594,0.8288409792367583,0.9698719596131465,0.8299190657515328,0.9796764211057685,0.8371040723981902,0.9133192389006343,0.8962025316455692,0.6400647000767629,0.9760495338004287
003_CPU1_id_03_Hardware_tr_1169_1st_1172.csv,0.004657745361328125,0.7075851967742846,0.9945961773944525,0.9073882700357592,0.9983464250073202,0.8512820512820515,0.8571428571428571,0.8549222797927456,0.8430382485762388,0.9929922018241908
005_CPU2_id_05_Hardware_tr_2000_1st_2015.csv,1.9295833110809326,0.10802292234525632,0.9603400938800815,0.2178930962544899,0.9792016711274106,0.25351741227422153,0.42105263157894735,0.2748091603053432,0.22254335260115607,0.8236853793732128
006_CPU2_id_06_Hardware_tr_2000_1st_2012.csv,2.1488077640533447,0.19581025976945043,0.9141990733718143,0.2216485952390943,0.9373050463608535,0.3389830508474576,0.624561403508772,0.4615384615384611,0.25658803597028546,0.8158131761244769
007_CPU3_id_07_Hardware_tr_1500_1st_1559.csv,2.0072364807128906,0.6907943137096664,0.9957776677830616,0.8801482029140324,0.9984041503146712,0.8370607028753994,0.8553459119496856,0.8496732026143785,0.7859845525608606,0.9753730555273532
007_CPU3_id_07_Hardware_tr_1500_1st_1559.csv,1.9852352142333984,0.7384754450796666,0.9960384773547168,0.9128404736550791,0.998792038022117,0.8534201954397393,0.8717948717948718,0.8666666666666661,0.774115593390975,0.9860862268223963
008_CPU3_id_08_Hardware_tr_1500_1st_1814.csv,2.2600862979888916,0.13077750517903414,0.7928092999594917,0.06896145274185364,0.8352998755172804,0.1751824817518248,0.22695035460992907,0.15770609318996376,0.09060402684563758,0.3771981200367374
010_RAMspike_10_Hardware_tr_1200_1st_1210.csv,2.192356586456299,0.45622849015972855,0.8221558008792053,0.39280025998247614,0.8999011816570602,0.5263157894736842,0.896551724137931,0.7586206896551719,0.4479859455389635,0.9252441022655155
011_RAMsleep_11_Hardware_tr_1200_1st_1324.csv,0.0030045509338378906,0.6075727691666883,0.8313636363636364,0.5494071681366166,0.8735746330823155,0.735632183908046,1.0,0.9999999999999996,0.6778846153846155,0.9948382482637697
012_RAMmedium_12_Hardware_tr_1200_1st_1237.csv,0.0019979476928710938,0.0071127781495750894,0.4414638189050956,0.010229449040852944,0.5115015066592635,0.01973481344434166,0.02499218994064355,0.017626691847655,0.030440672210595474,0.6773093567637856
013_RAMmixed_13_Hardware_tr_2000_1st_2083.csv,0.0049991607666015625,0.20927159779732127,0.6744654386398612,0.16847984867612184,0.7795618243592797,0.2669683257918552,0.5919117647058824,0.33690658499234266,0.20432968020431724,0.7718104422043196
